side,entry_time,exit_time,entry_price,exit_price,gross_ret,fee_ret,net_ret,pnl,reason,capital_before,capital_after,position_notional,fee_usd,slippage_usd,window_id
short,2025-06-23 09:00:00+00:00,2025-06-23 13:30:00+00:00,2256.35,2267.6317499999996,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-60.013154744087146,SL,9424.662281613477,9364.64912686939,9424.662281613477,13.12428767138454,0.0,5
long,2025-06-25 14:30:00+00:00,2025-06-25 15:30:00+00:00,2420.46,2408.3577,-0.0050000000000000044,-0.0013925124500000496,-0.006392512450000054,-59.863636133394714,SL,9364.64912686939,9304.785490735996,9364.64912686939,13.040390499047719,0.0,6
long,2025-06-26 14:15:00+00:00,2025-06-26 15:15:00+00:00,2434.79,2422.61605,-0.0050000000000000044,-0.0013925124500000496,-0.006392512450000054,-59.48095709410972,SL,9304.785490735996,9245.304533641887,9304.785490735996,12.957029640429695,0.0,6
long,2025-06-30 11:15:00+00:00,2025-06-30 14:45:00+00:00,2462.36,2450.0482,-0.0050000000000000044,-0.0013925124500000496,-0.006392512450000054,-59.10072433534771,SL,9245.304533641887,9186.20380930654,9245.304533641887,12.87420166713823,0.0,6
long,2025-06-30 15:15:00+00:00,2025-06-30 18:00:00+00:00,2462.01,2482.98,0.008517430879646959,-0.0014114302296903691,0.00710600064995659,65.27717023956598,TRAIL_RSI,9186.20380930654,9251.480979546106,9186.20380930654,12.965685752552075,0.0,6
short,2025-07-02 07:00:00+00:00,2025-07-02 11:00:00+00:00,2441.46,2453.6672999999996,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-58.91039307802431,SL,9251.480979546106,9192.570586468082,9251.480979546106,12.883124523069796,0.0,6
short,2025-07-05 02:00:00+00:00,2025-07-05 04:15:00+00:00,2510.41,2522.9620499999996,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-58.53527103861462,SL,9192.570586468082,9134.035315429468,9192.570586468082,12.801089016386584,0.0,6
short,2025-07-05 04:45:00+00:00,2025-07-05 16:00:00+00:00,2515.19,2508.69,0.0025909937058783417,-0.0014031361216013671,0.0011878575842769745,10.84993312448662,TRAIL_RSI,9134.035315429468,9144.885248553956,9134.035315429468,12.816294887061623,0.0,6
short,2025-07-06 01:00:00+00:00,2025-07-06 10:15:00+00:00,2515.63,2509.0,0.0026424870466321693,-0.001403208187046756,0.0012392788595854132,11.333062961867414,TRAIL_RSI,9144.885248553956,9156.218311515822,9144.885248553956,12.83217785037402,0.0,6
long,2025-07-07 13:45:00+00:00,2025-07-07 14:00:00+00:00,2564.57,2551.74715,-0.0050000000000000044,-0.0013925124500000496,-0.006392512450000054,-58.53123955128337,SL,9156.218311515822,9097.68707196454,9156.218311515822,12.750147993704216,0.0,6
short,2025-07-24 03:45:00+00:00,2025-07-24 05:30:00+00:00,3640.31,3591.0,0.01373155109997204,-0.0014187274430799146,0.012312823656892125,112.01821660268662,TRAIL_RSI,9097.68707196454,9209.705288567226,9097.68707196454,12.907138317549446,0.0,8
short,2025-07-24 13:45:00+00:00,2025-07-24 14:30:00+00:00,3629.25,3665.5425,-0.00990099009900991,-0.0013856534653465813,-0.011286643564356491,-103.94666092482721,SL,9209.705288567226,9105.758627642399,9209.705288567226,12.761460047923913,0.0,8
long,2025-07-26 18:00:00+00:00,2025-07-26 20:00:00+00:00,3725.57,3740.08,0.003894706044980989,-0.0014049606800570213,0.0024897453649239676,22.67102033728909,TRAIL_RSI,9105.758627642399,9128.429647979689,9105.758627642399,12.793232833927554,0.0,8
short,2025-08-03 06:00:00+00:00,2025-08-03 10:00:00+00:00,3438.16,3472.5416,-0.00990099009900991,-0.0013856534653465813,-0.011286643564356491,-103.02933173905095,SL,9128.429647979689,9025.400316240637,9128.429647979689,12.648840174895529,0.0,8
long,2025-08-05 05:45:00+00:00,2025-08-05 07:30:00+00:00,3662.77,3626.1423,-0.010000000000000009,-0.001385514900000051,-0.01138551490000006,-102.75882977902303,SL,9025.400316240637,8922.641486461614,9025.400316240637,12.504826616616576,0.0,9
long,2025-08-10 11:15:00+00:00,2025-08-10 17:15:00+00:00,4207.53,4226.99,0.004625041295011512,-0.0014059827915429146,0.003219058503468597,28.722504950395944,TRAIL_RSI,8922.641486461614,8951.36399141201,8922.641486461614,12.545080385071921,0.0,9
long,2025-08-11 13:30:00+00:00,2025-08-11 14:45:00+00:00,4254.35,4276.25,0.0051476723823848936,-0.0014067142189759796,0.003740958163408914,33.48667819731736,TRAIL_RSI,8951.36399141201,8984.850669609328,8951.36399141201,12.592011005948853,0.0,9
short,2025-08-19 13:30:00+00:00,2025-08-19 15:15:00+00:00,4276.75,4224.3,0.01241625831498716,-0.0014168866776744782,0.010999371637312683,98.82771162079071,TRAIL_RSI,8984.850669609328,9083.678381230118,8984.850669609328,12.730515214664072,0.0,10
short,2025-08-20 10:00:00+00:00,2025-08-20 11:45:00+00:00,4213.95,4193.49,0.00487899100749023,-0.0014063381967048816,0.0034726528107853483,31.544461262848873,TRAIL_RSI,9083.678381230118,9115.222842492967,9083.678381230118,12.774723874106282,0.0,10
short,2025-08-26 16:00:00+00:00,2025-08-26 16:45:00+00:00,4498.14,4543.1214,-0.009900990099009799,-0.0013856534653465813,-0.01128664356435638,-102.88027123289751,SL,9115.222842492967,9012.34257126007,9115.222842492967,12.630540119106694,0.0,10
short,2025-08-26 17:30:00+00:00,2025-08-26 19:15:00+00:00,4514.52,4559.6652,-0.00990099009900991,-0.0013856534653465813,-0.011286643564356491,-101.71909828168849,SL,9012.34257126007,8910.623472978381,9012.34257126007,12.487983714757034,0.0,10
short,2025-08-30 09:00:00+00:00,2025-08-30 12:45:00+00:00,4385.99,4365.68,0.004652196221436089,-0.0014060207951338555,0.0032461754263022335,28.925446951014283,TRAIL_RSI,8910.623472978381,8939.548919929395,8910.623472978381,12.52852190061546,0.0,10
short,2025-09-07 04:00:00+00:00,2025-09-07 17:30:00+00:00,4290.98,4281.13,0.0023007944164272764,-0.001402729984793849,0.0008980644316334274,8.028290919835612,TRAIL_RSI,8939.548919929395,8947.577210849231,8939.548919929395,12.53977332051643,0.0,11
long,2025-09-07 19:30:00+00:00,2025-09-07 23:45:00+00:00,4293.96,4303.84,0.0023009063894401383,-0.0014027301415011628,0.0008981762479389754,8.036501327384846,TRAIL_RSI,8947.577210849231,8955.613712176615,8947.577210849231,12.551036247067122,0.0,11
long,2025-09-10 21:30:00+00:00,2025-09-11 01:15:00+00:00,4346.89,4369.36,0.005169212931543932,-0.0014067443651899492,0.0037624685663539825,33.69521508447322,TRAIL_RSI,8955.613712176615,8989.308927261089,8955.613712176615,12.598259126422297,0.0,11
short,2025-09-16 23:30:00+00:00,2025-09-17 05:00:00+00:00,4497.63,4484.38,0.0029547005383130376,-0.0014036451329504374,0.0015510554053626002,13.94291620210259,TRAIL_RSI,8989.308927261089,9003.251843463191,8989.308927261089,12.617799724337944,0.0,12
short,2025-09-23 09:15:00+00:00,2025-09-23 18:00:00+00:00,4202.53,4152.31,0.012094472715187266,-0.0014164363355095855,0.01067803637967768,96.13705071990009,TRAIL_RSI,9003.251843463191,9099.388894183092,9003.251843463191,12.752533048824922,0.0,12
short,2025-09-26 05:30:00+00:00,2025-09-26 09:45:00+00:00,3942.78,3913.54,0.007471496394568566,-0.0014099664339191076,0.006061529960649459,55.15621840569176,TRAIL_RSI,9099.388894183092,9154.545112588783,9099.388894183092,12.829832909974465,0.0,12
long,2025-09-27 10:30:00+00:00,2025-09-27 13:00:00+00:00,4011.09,4014.32,0.0008052673961442824,-0.0014006369797736617,-0.0005953695836293793,-5.450337711998353,TRAIL_RSI,9154.545112588783,9149.094774876785,9154.545112588783,12.822194417698089,0.0,12
long,2025-10-04 04:30:00+00:00,2025-10-04 21:30:00+00:00,4492.13,4488.56,-0.0007947232159353224,-0.0013983977769120859,-0.0021931209928474082,-20.06507181633281,TRAIL_RSI,9149.094774876785,9129.029703060452,9149.094774876785,12.794073793945676,0.0,13
long,2025-10-05 15:15:00+00:00,2025-10-05 19:45:00+00:00,4536.51,4491.1449,-0.010000000000000009,-0.001385514900000051,-0.01138551490000006,-103.93870370673791,SL,9129.029703060452,9025.090999353715,9129.029703060452,12.648406676133298,0.0,13
short,2025-10-08 12:15:00+00:00,2025-10-08 13:45:00+00:00,4478.2,4474.03,0.0009320456054162651,-0.0014008144071452344,-0.0004687688017289693,-4.230681093261947,TRAIL_RSI,9025.090999353715,9020.860318260453,9025.090999353715,12.642477497691466,0.0,13
short,2025-10-10 01:30:00+00:00,2025-10-10 07:30:00+00:00,4371.88,4330.15,0.009637079546898075,-0.0014129971891967408,0.008224082357701334,74.18829819469384,TRAIL_RSI,9020.860318260453,9095.048616455148,9020.860318260453,12.746450273838436,0.0,13
short,2025-10-14 19:30:00+00:00,2025-10-14 19:45:00+00:00,4055.24,4095.7924,-0.00990099009900991,-0.0013856534653465813,-0.011286643564356491,-102.6525719344229,SL,9095.048616455148,8992.396044520725,9095.048616455148,12.602585632886704,0.0,14
short,2025-10-16 07:15:00+00:00,2025-10-16 10:00:00+00:00,4001.19,4041.2019,-0.00990099009900991,-0.0013856534653465813,-0.011286643564356491,-101.4939689440346,SL,8992.396044520725,8890.90207557669,8992.396044520725,12.460344740859034,0.0,14
short,2025-10-16 13:45:00+00:00,2025-10-16 14:30:00+00:00,4018.88,4053.3,-0.008491846150050608,-0.0013876255763946022,-0.00987947172644521,-87.83741567825295,TRAIL_RSI,8890.90207557669,8803.064659898437,8890.90207557669,12.33724311729007,0.0,14
long,2025-10-27 13:00:00+00:00,2025-10-27 17:15:00+00:00,4159.27,4201.9,0.010249394725516447,-0.0014138541304122842,0.008835540595104163,77.77983516385946,TRAIL_RSI,8803.064659898437,8880.844495062296,8803.064659898437,12.446249329683814,0.0,14
short,2025-10-29 08:00:00+00:00,2025-10-29 11:00:00+00:00,4010.15,4000.62,0.002382130769730706,-0.0014028438158335543,0.0009792869538971516,8.696895153603844,TRAIL_RSI,8880.844495062296,8889.5413902159,8880.844495062296,12.458437779277606,0.0,15
long,2025-10-29 17:30:00+00:00,2025-10-29 18:00:00+00:00,4002.54,3981.01,-0.00537908428148115,-0.0013919819177572457,-0.006771066199238396,-60.19167323402158,TRAIL_RSI,8889.5413902159,8829.349716981878,8889.5413902159,12.37408087233514,0.0,15
short,2025-11-18 12:00:00+00:00,2025-11-18 12:30:00+00:00,3038.99,3054.1849499999994,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-56.222399808280656,SL,8829.349716981878,8773.127317173597,8829.349716981878,12.295286788471499,0.0,16
short,2025-11-18 12:45:00+00:00,2025-11-18 15:00:00+00:00,3048.03,3063.27015,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-55.86439402738804,SL,8773.127317173597,8717.262923146209,8773.127317173597,12.216994439460862,0.0,16
short,2025-11-20 02:15:00+00:00,2025-11-20 04:45:00+00:00,3032.86,3048.0242999999996,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-55.508667909753996,SL,8717.262923146209,8661.754255236454,8717.262923146209,12.139200630420788,0.0,16
short,2025-11-22 19:15:00+00:00,2025-11-22 22:30:00+00:00,2749.43,2763.1771499999995,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-55.155206939231455,SL,8661.754255236454,8606.599048297223,8661.754255236454,12.061902186812445,0.0,16
long,2025-11-25 10:30:00+00:00,2025-11-25 12:15:00+00:00,2893.64,2919.53,0.008947208360404302,-0.0014120317075725364,0.007535176652831765,64.85224420901332,TRAIL_RSI,8606.599048297223,8671.451292506235,8606.599048297223,12.152790750559294,0.0,17
long,2025-11-27 15:15:00+00:00,2025-11-27 19:15:00+00:00,3003.14,3028.6,0.008477793243072185,-0.0014113747564217238,0.007066418486650461,61.276103719455094,TRAIL_RSI,8671.451292506235,8732.727396225691,8671.451292506235,12.23866745578383,0.0,17
long,2025-11-28 02:45:00+00:00,2025-11-28 05:15:00+00:00,3010.8,3022.64,0.003932509631991321,-0.0014050135865550928,0.0025274960454362283,22.071933959833046,TRAIL_RSI,8732.727396225691,8754.799330185524,8732.727396225691,12.269600639378975,0.0,17
short,2025-11-30 11:15:00+00:00,2025-11-30 12:30:00+00:00,3003.51,3018.52755,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-55.747687424392964,SL,8754.799330185524,8699.051642761131,8754.799330185524,12.191471851331826,0.0,17
short,2025-12-02 01:30:00+00:00,2025-12-02 02:30:00+00:00,2795.88,2809.8594,-0.004975124378109319,-0.0013925472636816538,-0.006367671641790973,-55.392704456085234,SL,8699.051642761131,8643.658938305045,8699.051642761131,12.113840561752408,0.0,17
short,2025-12-02 02:45:00+00:00,2025-12-02 08:30:00+00:00,2799.69,2793.48,0.002223033635465388,-0.0014026211578033188,0.0008204124776620692,7.091365645640732,TRAIL_RSI,8643.658938305045,8650.750303950686,8643.658938305045,12.123778907702427,0.0,17
long,2025-12-04 20:45:00+00:00,2025-12-04 21:45:00+00:00,3139.53,3123.83235,-0.0050000000000000044,-0.0013925124500000496,-0.006392512450000054,-55.30002901984651,SL,8650.750303950686,8595.45027493084,8650.750303950686,12.046277500093044,0.0,17
long,2025-12-05 15:00:00+00:00,2025-12-05 15:45:00+00:00,3139.99,3124.2900499999996,-0.0050000000000000044,-0.0013925124500000496,-0.006392512450000054,-54.94652289585178,SL,8595.45027493084,8540.503752034987,8595.45027493084,11.969271521197543,0.0,17
short,2025-12-06 17:00:00+00:00,2025-12-06 23:30:00+00:00,3049.49,3032.34,0.005655698239643181,-0.0014074252062434844,0.0042482730333996965,36.282391781419165,TRAIL_RSI,8540.503752034987,8576.786143816405,8540.503752034987,12.020120254631093,0.0,17
long,2025-12-08 19:15:00+00:00,2025-12-08 22:00:00+00:00,3112.72,3131.22,0.005943355007838713,-0.0014078277847671128,0.0045355272230716,38.9002470417426,TRAIL_RSI,8576.786143816405,8615.686390858147,8576.786143816405,12.074637837270318,0.0,17
short,2025-12-13 11:30:00+00:00,2025-12-13 13:30:00+00:00,3117.78,3104.59,0.004248548117464779,-0.0014054558855758348,0.002843092231888944,24.49519105024009,TRAIL_RSI,8615.686390858147,8640.181581908388,8615.686390858147,12.108967146307204,0.0,18
short,2025-12-14 03:15:00+00:00,2025-12-14 05:30:00+00:00,3119.12,3111.64,0.0024038770551864097,-0.001402874249977648,0.0010010028052087616,8.648846001003372,TRAIL_RSI,8640.181581908388,8648.830427909392,8640.181581908388,12.121088256390419,0.0,18
short,2025-12-18 12:00:00+00:00,2025-12-18 12:30:00+00:00,2852.78,2867.0439,-0.00497512437810943,-0.0013925472636816538,-0.006367671641791084,-55.07291225045848,SL,8648.830427909392,8593.757515658934,8648.830427909392,12.04390514643185,0.0,18
short,2025-12-24 01:30:00+00:00,2025-12-24 03:15:00+00:00,2961.9,2934.76,0.00924777494582174,-0.001412452353514393,0.007835322592307348,67.33486241525351,TRAIL_RSI,8593.757515658934,8661.092378074187,8593.757515658934,12.138273028524463,0.0,19
short,2025-12-24 23:15:00+00:00,2025-12-25 06:15:00+00:00,2946.72,2937.96,0.002981660744189707,-0.001403682864028255,0.001577977880161452,13.667012190636013,TRAIL_RSI,8661.092378074187,8674.759390264822,8661.092378074187,12.157426954868464,0.0,19
long,2026-01-03 08:15:00+00:00,2026-01-03 19:00:00+00:00,3098.87,3110.48,0.0037465269598273565,-0.0014047533019456715,0.002341773657881685,20.31432302858395,TRAIL_RSI,8674.759390264822,8695.073713293406,8674.759390264822,12.18589689705873,0.0,19
long,2026-01-09 15:15:00+00:00,2026-01-09 16:15:00+00:00,3129.04,3125.59,-0.0011025745915679286,-0.0013979669358333835,-0.002500541527401312,-21.742392903905692,TRAIL_RSI,8695.073713293406,8673.331320389501,8695.073713293406,12.155425555818184,0.0,20
short,2026-01-10 12:15:00+00:00,2026-01-10 20:45:00+00:00,3095.16,3088.61,0.0021206950699503846,-0.0014024779339574245,0.0007182171359929601,6.229335180448187,TRAIL_RSI,8673.331320389501,8679.560655569949,8673.331320389501,12.164155790748088,0.0,20
short,2026-01-11 06:15:00+00:00,2026-01-11 14:45:00+00:00,3092.66,3115.85495,-0.007444168734491385,-0.0013890918114144446,-0.00883326054590583,-76.66882069464256,SL,8679.560655569949,8602.891834875307,8679.560655569949,12.056706633327204,0.0,20
long,2026-01-14 13:15:00+00:00,2026-01-14 15:15:00+00:00,3304.3,3348.4,0.013346245800926138,-0.001418188204460824,0.011928057596465313,102.61578930255382,TRAIL_RSI,8602.891834875307,8705.50762417786,8602.891834875307,12.200519724472496,0.0,20
long,2026-01-15 04:30:00+00:00,2026-01-15 09:00:00+00:00,3304.48,3330.0,0.007722848980777686,-0.0014103182043772033,0.006312530776400482,54.953784801811786,TRAIL_RSI,8705.50762417786,8760.461408979672,8705.50762417786,12.277535880722574,0.0,20
long,2026-01-18 01:15:00+00:00,2026-01-18 04:15:00+00:00,3304.75,3311.34,0.001994099402375493,-0.00140230076205472,0.0005917986403207731,5.184429150416775,TRAIL_RSI,8760.461408979672,8765.645838130089,8760.461408979672,12.284801709763162,0.0,20
short,2026-01-21 22:45:00+00:00,2026-01-22 02:15:00+00:00,3008.77,3031.335775,-0.007444168734491274,-0.0013890918114144446,-0.008833260545905719,-77.42923354133718,SL,8765.645838130089,8688.216604588752,8765.645838130089,12.176286855505612,0.0,21
short,2026-01-23 05:30:00+00:00,2026-01-23 06:30:00+00:00,2969.1,2954.01,0.005108310398407534,-0.0014066591314856325,0.0037016512669219015,32.160748001667855,TRAIL_RSI,8688.216604588752,8720.37735259042,8688.216604588752,12.221359223169864,0.0,21
short,2026-01-26 04:30:00+00:00,2026-01-26 06:30:00+00:00,2862.15,2883.6161250000005,-0.007444168734491496,-0.0013890918114144446,-0.008833260545905941,-77.02936521404865,SL,8720.37735259042,8643.347987376372,8720.37735259042,12.113404772927325,0.0,21
short,2026-01-26 09:00:00+00:00,2026-01-26 14:30:00+00:00,2892.79,2914.485925,-0.007444168734491274,-0.0013890918114144446,-0.008833260545905719,-76.3489447614253,SL,8643.347987376372,8566.999042614947,8643.347987376372,12.006403912470038,0.0,21
short,2026-01-26 15:30:00+00:00,2026-01-26 18:00:00+00:00,2891.86,2913.5489500000003,-0.007444168734491385,-0.0013890918114144446,-0.00883326054590583,-75.67453463994363,SL,8566.999042614947,8491.324507975003,8566.999042614947,11.900348218491809,0.0,21
long,2026-01-27 11:30:00+00:00,2026-01-27 17:00:00+00:00,2918.22,2958.49,0.01379950791921103,-0.0014188225493281248,0.012380685369882904,105.12841710681427,TRAIL_RSI,8491.324507975003,8596.452925081818,8491.324507975003,12.04768268557748,0.0,21
short,2026-02-02 14:00:00+00:00,2026-02-02 14:30:00+00:00,2305.55,2322.8416250000005,-0.007444168734491385,-0.0013890918114144446,-0.00883326054590583,-75.93470845786199,SL,8596.452925081818,8520.518216623956,8596.452925081818,11.941262365440902,0.0,21
short,2026-02-02 14:45:00+00:00,2026-02-02 15:00:00+00:00,2327.59,2345.046925,-0.007444168734491274,-0.0013890918114144446,-0.008833260545905719,-75.26395739357534,SL,8520.518216623956,8445.25425923038,8520.518216623956,11.835782083719943,0.0,21
long,2026-02-09 02:30:00+00:00,2026-02-09 06:15:00+00:00,2089.53,2073.858525,-0.007500000000000062,-0.0013890136749999948,-0.008889013675000057,-75.06998059915132,SL,8445.25425923038,8370.184278631228,8445.25425923038,11.73057365492295,0.0,22
short,2026-02-12 12:15:00+00:00,2026-02-12 15:15:00+00:00,1983.74,1972.88,0.005504642958517492,-0.0014072138028669023,0.004097429155650589,34.29623710143179,TRAIL_RSI,8370.184278631228,8404.48051573266,8370.184278631228,11.77863884942941,0.0,22
short,2026-02-13 04:30:00+00:00,2026-02-13 06:45:00+00:00,1946.45,1935.65,0.005579521091106265,-0.0014073185955623124,0.004172202495543953,35.06519458149033,TRAIL_RSI,8404.48051573266,8439.545710314149,8404.48051573266,11.827781715831705,0.0,22
short,2026-02-13 12:00:00+00:00,2026-02-13 13:30:00+00:00,1954.63,1969.2897250000003,-0.007444168734491385,-0.0013890918114144446,-0.00883326054590583,-74.54870614828677,SL,8439.545710314149,8364.997004165862,8439.545710314149,11.723303838255287,0.0,22
long,2026-02-15 04:00:00+00:00,2026-02-15 05:45:00+00:00,2080.83,2087.64,0.0032727325153905085,-0.0014040902218825924,0.001868642293507916,15.631187187051342,TRAIL_RSI,8364.997004165862,8380.628191352913,8364.997004165862,11.745210499626465,0.0,22
short,2026-02-16 10:45:00+00:00,2026-02-16 12:30:00+00:00,1977.98,1992.8148500000002,-0.007444168734491385,-0.0013890918114144446,-0.00883326054590583,-74.02827235258383,SL,8380.628191352913,8306.59991900033,8380.628191352913,11.641461995117378,0.0,22
